Class ID,class,order,family,genus,species,image count
2347,Insecta,Coleoptera,Staphylinidae,Ocypus,olens,2005
2348,Insecta,Diptera,Stratiomyidae,Exaireta,spinigera,1278
2349,Insecta,Diptera,Stratiomyidae,Hermetia,illucens,7518
2350,Insecta,Diptera,Stratiomyidae,Ptecticus,trivittatus,1005
2351,Insecta,Diptera,Syrphidae,Allograpta,obliqua,7514
2352,Insecta,Diptera,Syrphidae,Copestylum,mexicanum,1722
2353,Insecta,Diptera,Syrphidae,Dioprosopa,clavata,2993
2354,Insecta,Diptera,Syrphidae,Episyrphus,balteatus,14684
2355,Insecta,Diptera,Syrphidae,Eristalinus,aeneus,1658
2356,Insecta,Diptera,Syrphidae,Eristalinus,taeniops,1844
2357,Insecta,Diptera,Syrphidae,Eristalis,transversa,5669
2358,Insecta,Diptera,Syrphidae,Eristalis,tenax,22900
2359,Insecta,Diptera,Syrphidae,Eristalis,dimidiata,4800
2360,Insecta,Diptera,Syrphidae,Eristalis,pertinax,4959
2361,Insecta,Diptera,Syrphidae,Eristalis,flavipes,1404
2362,Insecta,Diptera,Syrphidae,Eristalis,stipator,2544
2363,Insecta,Diptera,Syrphidae,Eristalis,arbustorum,6293
2364,Insecta,Diptera,Syrphidae,Eupeodes,volucris,2972
2365,Insecta,Diptera,Syrphidae,Eupeodes,corollae,1555
2366,Insecta,Diptera,Syrphidae,Helophilus,trivittatus,2137
2367,Insecta,Diptera,Syrphidae,Helophilus,pendulus,4446
2368,Insecta,Diptera,Syrphidae,Helophilus,fasciatus,4734
2369,Insecta,Diptera,Syrphidae,Melangyna,novaezelandiae,495
2370,Insecta,Diptera,Syrphidae,Merodon,equestris,3660
2371,Insecta,Diptera,Syrphidae,Milesia,virginiensis,2330
2372,Insecta,Diptera,Syrphidae,Myathropa,florea,5661
2373,Insecta,Diptera,Syrphidae,Ocyptamus,fuscipennis,1720
2374,Insecta,Diptera,Syrphidae,Palpada,vinetorum,2614
2375,Insecta,Diptera,Syrphidae,Paragus,haemorrhous,1370
2376,Insecta,Diptera,Syrphidae,Scaeva,affinis,1058
2377,Insecta,Diptera,Syrphidae,Scaeva,pyrastri,1754
2378,Insecta,Diptera,Syrphidae,Sphaerophoria,scripta,3153
2379,Insecta,Diptera,Syrphidae,Spilomyia,longicornis,1245
2380,Insecta,Diptera,Syrphidae,Syritta,pipiens,7052
2381,Insecta,Diptera,Syrphidae,Toxomerus,marginatus,19538
2382,Insecta,Diptera,Syrphidae,Toxomerus,politus,3904
2383,Insecta,Diptera,Syrphidae,Toxomerus,occidentalis,934
2384,Insecta,Diptera,Syrphidae,Toxomerus,geminatus,11779
2385,Insecta,Diptera,Syrphidae,Volucella,pellucens,3396
2386,Insecta,Diptera,Syrphidae,Volucella,inanis,1218
2387,Insecta,Diptera,Syrphidae,Volucella,zonaria,4280
2388,Insecta,Diptera,Syrphidae,Volucella,bombylans,688
2389,Insecta,Diptera,Tabanidae,Tabanus,atratus,2253
2390,Insecta,Diptera,Tachinidae,Hystricia,abrupta,462
2391,Insecta,Diptera,Tachinidae,Tachina,fera,2222
2392,Insecta,Diptera,Tachinidae,Trichopoda,pennipes,2440
2393,Insecta,Diptera,Tachinidae,Trigonospila,brevifacies,554
2394,Insecta,Coleoptera,Tenebrionidae,Bolitotherus,cornutus,612
2395,Insecta,Coleoptera,Tenebrionidae,Eleodes,obscura,576
2396,Insecta,Coleoptera,Tenebrionidae,Eleodes,osculans,1241
2397,Insecta,Coleoptera,Tenebrionidae,Lagria,hirta,1302
2398,Insecta,Hymenoptera,Tenthredinidae,Pontania,californica,804
2399,Insecta,Diptera,Tephritidae,Eurosta,solidaginis,3820
2400,Insecta,Hemiptera,Tessaratomidae,Tessaratoma,papillosa,1220
2401,Insecta,Orthoptera,Tettigoniidae,Anabrus,simplex,672
2402,Insecta,Orthoptera,Tettigoniidae,Caedicia,simplex,1312
2403,Insecta,Orthoptera,Tettigoniidae,Conocephalus,fuscus,1181
2404,Insecta,Orthoptera,Tettigoniidae,Conocephalus,melaenus,704
2405,Insecta,Orthoptera,Tettigoniidae,Conocephalus,brevipennis,1554
2406,Insecta,Orthoptera,Tettigoniidae,Conocephalus,fasciatus,1121
2407,Insecta,Orthoptera,Tettigoniidae,Decticus,verrucivorus,2212
2408,Insecta,Orthoptera,Tettigoniidae,Decticus,albifrons,730
2409,Insecta,Orthoptera,Tettigoniidae,Leptophyes,punctatissima,240
2410,Insecta,Orthoptera,Tettigoniidae,Meconema,thalassinum,2892
2411,Insecta,Orthoptera,Tettigoniidae,Meconema,meridionale,1767
2412,Insecta,Orthoptera,Tettigoniidae,Microcentrum,rhombifolium,1660
2413,Insecta,Orthoptera,Tettigoniidae,Microcentrum,retinerve,856
2414,Insecta,Orthoptera,Tettigoniidae,Neoconocephalus,triops,1680
2415,Insecta,Orthoptera,Tettigoniidae,Orchelimum,nigripes,728
2416,Insecta,Orthoptera,Tettigoniidae,Phaneroptera,nana,4156
2417,Insecta,Orthoptera,Tettigoniidae,Phaneroptera,falcata,1130
2418,Insecta,Orthoptera,Tettigoniidae,Pholidoptera,griseoaptera,4363
2419,Insecta,Orthoptera,Tettigoniidae,Pterophylla,camellifolia,1452
2420,Insecta,Orthoptera,Tettigoniidae,Roeseliana,roeselii,2622
2421,Insecta,Orthoptera,Tettigoniidae,Ruspolia,nitidula,976
2422,Insecta,Orthoptera,Tettigoniidae,Scudderia,furcata,1772
2423,Insecta,Orthoptera,Tettigoniidae,Scudderia,mexicana,464
2424,Insecta,Orthoptera,Tettigoniidae,Scudderia,septentrionalis,796
2425,Insecta,Orthoptera,Tettigoniidae,Stilpnochlora,couloniana,645
2426,Insecta,Orthoptera,Tettigoniidae,Tessellana,tessellata,584
2427,Insecta,Orthoptera,Tettigoniidae,Tettigonia,cantans,1652
2428,Insecta,Orthoptera,Tettigoniidae,Tettigonia,viridissima,7255
2429,Insecta,Mantodea,Thespidae,Thesprotia,graminis,652
2430,Insecta,Hymenoptera,Thynnidae,Myzinum,quinquecinctum,1520
2431,Insecta,Lepidoptera,Thyrididae,Thyris,sepulchralis,181
2432,Insecta,Lepidoptera,Thyrididae,Thyris,maculata,621
2433,Insecta,Lepidoptera,Tineidae,Acrolophus,arcanella,476
2434,Insecta,Lepidoptera,Tineidae,Acrolophus,popeanella,2586
2435,Insecta,Lepidoptera,Tineidae,Acrolophus,texanella,435
2436,Insecta,Diptera,Tipulidae,Tipula,abdominalis,506
2437,Insecta,Lepidoptera,Tortricidae,Acleris,forsskaleana,619
2438,Insecta,Lepidoptera,Tortricidae,Archips,argyrospila,920
2439,Insecta,Lepidoptera,Tortricidae,Archips,purpurana,478
2440,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,quercifoliana,823
2441,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,velutinana,1827
2442,Insecta,Lepidoptera,Tortricidae,Cenopis,reticulatana,938
2443,Insecta,Lepidoptera,Tortricidae,Cenopis,pettitana,661
2444,Insecta,Lepidoptera,Tortricidae,Choristoneura,rosaceana,3004
2445,Insecta,Lepidoptera,Tortricidae,Choristoneura,fumiferana,529
2446,Insecta,Lepidoptera,Tortricidae,Clepsis,melaleucana,160
2447,Insecta,Lepidoptera,Tortricidae,Clepsis,persicana,596
2448,Insecta,Lepidoptera,Tortricidae,Clepsis,peritana,1799
2449,Insecta,Lepidoptera,Tortricidae,Clepsis,virescana,499
2450,Insecta,Lepidoptera,Tortricidae,Coelostathma,discopunctana,664
2451,Insecta,Lepidoptera,Tortricidae,Crocidosema,plebejana,937
2452,Insecta,Lepidoptera,Tortricidae,Cydia,pomonella,1224
2453,Insecta,Lepidoptera,Tortricidae,Cydia,latiferreana,2027
2454,Insecta,Lepidoptera,Tortricidae,Endothenia,hebesana,469
2455,Insecta,Lepidoptera,Tortricidae,Epiblema,strenuana,585
2456,Insecta,Lepidoptera,Tortricidae,Epiblema,otiosana,694
2457,Insecta,Lepidoptera,Tortricidae,Epiblema,scudderiana,400
2458,Insecta,Lepidoptera,Tortricidae,Epiphyas,postvittana,1857
2459,Insecta,Lepidoptera,Tortricidae,Eucopina,tocullionana,435
2460,Insecta,Lepidoptera,Tortricidae,Eucosma,parmatana,456
2461,Insecta,Lepidoptera,Tortricidae,Eumarozia,malachitana,946
2462,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,punctidiscanum,471
2463,Insecta,Lepidoptera,Tortricidae,Isotenes,miserana,616
2464,Insecta,Lepidoptera,Tortricidae,Pandemis,limitata,359
2465,Insecta,Lepidoptera,Tortricidae,Platynota,idaeusalis,730
2466,Insecta,Lepidoptera,Tortricidae,Platynota,exasperatana,431
2467,Insecta,Lepidoptera,Tortricidae,Platynota,flavedana,638
2468,Insecta,Lepidoptera,Tortricidae,Platynota,rostrana,429
2469,Insecta,Lepidoptera,Tortricidae,Sparganothis,sulfureana,1408
2470,Insecta,Lepidoptera,Tortricidae,Sparganothoides,lentiginosana,484
2471,Insecta,Lepidoptera,Tortricidae,Syndemis,afflictana,498
2472,Insecta,Lepidoptera,Tortricidae,Syricoris,lacunana,1296
2473,Insecta,Orthoptera,Trigonidiidae,Phyllopalpus,pulchellus,3874
2474,Insecta,Diptera,Ulidiidae,Delphinia,picta,5244
2475,Insecta,Lepidoptera,Uraniidae,Calledapteryx,dryopterata,525
2476,Insecta,Lepidoptera,Uraniidae,Callizzia,amorata,410
2477,Insecta,Lepidoptera,Uraniidae,Lyssa,zampa,885
2478,Insecta,Lepidoptera,Uraniidae,Micronia,aculeata,551
2479,Insecta,Lepidoptera,Uraniidae,Urania,fulgens,484
2480,Insecta,Hymenoptera,Vespidae,Ancistrocerus,antilope,1028
2481,Insecta,Hymenoptera,Vespidae,Ancistrocerus,adiabatus,1343
2482,Insecta,Hymenoptera,Vespidae,Ancistrocerus,gazella,1160
2483,Insecta,Hymenoptera,Vespidae,Brachygastra,mellifica,1717
2484,Insecta,Hymenoptera,Vespidae,Dolichovespula,arenaria,4579
2485,Insecta,Hymenoptera,Vespidae,Dolichovespula,maculata,13532
2486,Insecta,Hymenoptera,Vespidae,Eumenes,fraternus,4695
2487,Insecta,Hymenoptera,Vespidae,Euodynerus,foraminatus,1021
2488,Insecta,Hymenoptera,Vespidae,Euodynerus,hidalgo,1295
2489,Insecta,Hymenoptera,Vespidae,Mischocyttarus,flavitarsis,776
2490,Insecta,Hymenoptera,Vespidae,Monobia,quadridens,5769
2491,Insecta,Hymenoptera,Vespidae,Pachodynerus,erynnis,1627
2492,Insecta,Hymenoptera,Vespidae,Polistes,bellicosus,505
2493,Insecta,Hymenoptera,Vespidae,Polistes,instabilis,1615
2494,Insecta,Hymenoptera,Vespidae,Polistes,humilis,382
2495,Insecta,Hymenoptera,Vespidae,Polistes,dominula,18383
2496,Insecta,Hymenoptera,Vespidae,Polistes,comanchus,255
2497,Insecta,Hymenoptera,Vespidae,Polistes,dorsalis,2600
2498,Insecta,Hymenoptera,Vespidae,Polistes,fuscatus,14172
2499,Insecta,Hymenoptera,Vespidae,Polistes,major,657
2500,Insecta,Hymenoptera,Vespidae,Polistes,apachus,1289
2501,Insecta,Hymenoptera,Vespidae,Polistes,metricus,4501
2502,Insecta,Hymenoptera,Vespidae,Polistes,exclamans,6440
2503,Insecta,Hymenoptera,Vespidae,Polistes,aurifer,2421
2504,Insecta,Hymenoptera,Vespidae,Polistes,canadensis,595
2505,Insecta,Hymenoptera,Vespidae,Polistes,carnifex,512
2506,Insecta,Hymenoptera,Vespidae,Polistes,chinensis,1066
2507,Insecta,Hymenoptera,Vespidae,Polistes,annularis,1332
2508,Insecta,Hymenoptera,Vespidae,Vespa,crabro,15752
2509,Insecta,Hymenoptera,Vespidae,Vespa,velutina,5088
2510,Insecta,Hymenoptera,Vespidae,Vespa,affinis,777
2511,Insecta,Hymenoptera,Vespidae,Vespula,pensylvanica,4758
2512,Insecta,Hymenoptera,Vespidae,Vespula,maculifrons,8687
2513,Insecta,Hymenoptera,Vespidae,Vespula,vidua,1276
2514,Insecta,Hymenoptera,Vespidae,Vespula,alascensis,1756
2515,Insecta,Hymenoptera,Vespidae,Vespula,squamosa,3942
2516,Insecta,Hymenoptera,Vespidae,Vespula,germanica,7701
2517,Insecta,Hymenoptera,Vespidae,Vespula,vulgaris,4213
2518,Insecta,Lepidoptera,Ypsolophidae,Ypsolopha,dentella,604
2519,Insecta,Coleoptera,Zopheridae,Phloeodes,diabolicus,1545
2520,Insecta,Coleoptera,Zopheridae,Zopherus,nodulosus,615
2521,Insecta,Lepidoptera,Zygaenidae,Harrisina,americana,1476
2522,Insecta,Lepidoptera,Zygaenidae,Pyromorpha,dimidiata,968
2523,Insecta,Lepidoptera,Zygaenidae,Zygaena,transalpina,836
2524,Insecta,Lepidoptera,Zygaenidae,Zygaena,lonicerae,981
2525,Insecta,Lepidoptera,Zygaenidae,Zygaena,filipendulae,3492
